Product URL,ASIN,Manufacturer,Product Name,Product Description,Product Price,Rating,Number of reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTU3Njg4OTM4MjY3MDYyOjE2ODUxMjQzMDg6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124308%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09V7R98XC,MOKOBARA,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"Care Instructions: Wipe with Damp Cloth    CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: Yes    MOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptop    INDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment buckles    MAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24L    MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)","₹5,999",4.5 out of 5 stars,592 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTU3Njg4OTM4MjY3MDYyOjE2ODUxMjQzMDg6c3BfbXRmOjIwMTU2NTA3NTQwMDk4OjowOjo&url=%2FCAVALO-Multipurpose-Lightweight-Compartments-Resistant%2Fdp%2FB0BZDVNKRR%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685124308%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0BZDVNKRR,CAVALO - Be Unique,CAVALO - Be Unique Laptop Bag Multipurpose & Lightweight for School and College Students. Multiple Compartments. Water Resistant. Size 19 inch Colour Teal Green.,"Made with Highly Durable Long Lasting Fabric. Outer material: Soft Poly urethane. Inner material: Heavy Polyster. Interlock and zigzag stitching makes it Robust and Water Resistant. Weight: 400 g, Dimensions: 19 x 13 x 8 inch.    Two Spacious compartments: The bag is designed with advance storage concept to store your books, Stationary Accessories, Lunch boxes, etc. It will store plenty of items without any hassle.    Front pocket is designed in such a way to carry and quick access for small and essential items such as wallet, ticket, cosmetics. Keep every single item separately in an arranged manner, with the help of organizer. Side pockets are accommodating sipper water bottle and an umbrella.    Mash and Gripped Padded Handle: For comfort and convenience to hold the bag, mash padded and shoulder Straps are ergonomically designed in a such way to give extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus. The mash padded will provide air flow to reduce backside sweat. Compatible and adjustable shoulder straps are given.    Please note this is a medium size backpack and request you to see dimension image before ordering to understand size.",₹799,4.0 out of 5 stars,1 rating
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-61,,MI,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)","Made of multi-coated 600D polyester Material ; Water Repellent    Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters    Small Size backpack; Laptop Compatibility: No    This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more    With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books    6 months limited warranty    
› See more product details",₹398.00,4.1 out of 5 stars,"9,007 ratings"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-62,,ADISA,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),Material: Water Resistant Strong Polyester    Compartments: 2 with padding    Laptop Size: 15.6 inch and below    Dimensions: LxWxH - 11 x 6 x 18 inches    Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover,₹599.00,3.8 out of 5 stars,143 ratings
https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-63,,Half Moon,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,"ROOMY ENOUGH BACKPACK FOR MEN: This laptop bag for men is ultra lightweight comes with three main compartment having the capacity of approx 55 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 4 main compartments to store all your essentials and 1 small front pocket to carry small accessories. It also features an Internal Organiser(small pockets inside a office bag for men / office bag for women).    COMFORT WITH QUALITY: This backpack for men has wide, padded and adjustable shoulder straps and padded back for comfort in carrying heavy items. The College Bags for men is stitched properly and Bartacks on every pressure point for extra durability. The backpack for men is made with strong yet light weight polyester fabric with heavy zippers. The laptop bag for men also comes with a Rain cover so that you can travel during rainy season without any problem.    PROUDLY MADE IN INDIA: Half Moon laptop bag for men is proud to be an Indian Brand. We understand the importance of Indian manufacturing and supply chains. It is the time when we revive local industries that's why this college bags for men is Made in India by Indians using Indian materials.    QUALITY OF BACKPACK FOR MEN: A major problem in many rucksack/office bag for men is that it get torn between your journey but this Rucksack is strong enough to hold even the heaviest of your items without any problem. It is made up of a strong polyester material, is stitched properly, and is bartacked on every pressure points for extra strength.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.",₹899.00,4.0 out of 5 stars,432 ratings
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-64,,Half Moon,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"ROOMY ENOUGH BACKPACK FOR MEN: This laptop bag for men is ultra lightweight comes with three main compartments having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials and 1 small front pocket to carry small accessories. It also features an Internal Organiser (small pockets inside a office bag for men / office bag for women).    COMFORTABLE TRAVEL : This backpack for men has Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. The laptop bag for men comes with Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. CAPACITY : 45L; Weight: 0.7kg ; Dimensions: 56x36x25cm ; Utility: Ideal for Travel, Hiking, Trekking & Camping.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps), 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.    QUALITY OF BACKPACK FOR MEN: A major problem in many rucksack/office bag for men is that it get torn between your journey but this laptop bag for men is strong enough to hold even the heaviest of your items without any problem. It is made up of a strong polyester material, is stitched properly, and is bartacked on every pressure point for extra strength.    OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap, Breathable Mesh etc.","₹1,199.00",4.1 out of 5 stars,"1,223 ratings"
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-65,,WildHorn,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags","?LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.<br>    ?DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.<br>    ?MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.<br>    ?SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.;Age Range Description: Adult; Pocket Description: Utility Pocket; Pattern Name: Solid; Style Name: Classic<br>    ?BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.<br>",₹599.00,4.0 out of 5 stars,"1,235 ratings"
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-66,,TRAWOC,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"Care Instructions: Hand Wash Only    SMART & TRENDY LOOKS: This Large 81 x 32 x 27 Cm rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack backpack for men and women looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. A premium travel backpack with spacious shoe compartment for a pair of shoes.    ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. Perfect for tourists on long travels, our spacious tour bag    INTEGRATED RAIN COVER: Our backpacks are ideal for travelling adventurers who encounter different weather conditions. The waterproof integrated rain cover and water-resistant fabric provide long-lasting protection for your gear. Stay prepared for any weather condition with our reliable backpacks.    1 YEAR WARRANTY : Invest in this versatile bag with a 1-year manufacturer warranty, perfect for flight travel, backpackers, and bike riders alike. Enjoy peace of mind knowing your belongings are protected..","₹2,332",4.4 out of 5 stars,"7,204 ratings"
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-67,,Lavie,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"Ushawu small satchel has a top zip closure to keep your essentials in place. The bag has a main spacious compartment with a divider zip pocket to provide you enough space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses etc.    Stylish & structured handbag with a compact shape and premium texture.    Features dual round handles, it comes with an adjustable and deatchable sling strap.    A perfect handbag from Lavie which will help you carry with style all your essentials for the day.    It comes in a couple of beautiful shades to fit your preferences and selection.","₹1,059.00",4.1 out of 5 stars,"6,417 ratings"
https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1685124308&sprefix=ba%2Caps%2C283&sr=8-68,,FUR JADEN,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port","Grey Colour Backpack for Men for Stylish Office use as well as for Trendy College and School students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories and water bottle    Capacity: 25 liters; Weight: 500 grams; Dimensions: 30 cms x 20 cms x 42 cms (LxWxH)    The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.    USB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before. Important Note: We do not provide Free Portable Charger with the Bag    Warranty- 10 days No Question asked replacement guarantee from the date of delivery. 6 Month Manufacturer and Seller Warranty",₹499.00,3.9 out of 5 stars,"10,173 ratings"
